,product,date,rating,title,reviews
208,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 1, 2024",3.0 out of 5 stars,Item delivered damaged,"One of the cans were punctured, sticky liquid on all cans."
209,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","February 1, 2024",3.0 out of 5 stars,Every can was dented or crushed,"Love this stuff but amazon failed to get it here intact, thankfully none of them leaked"
210,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 27, 2024",3.0 out of 5 stars,We had 3 busted cans,"I’m on a subscription, and this is just our second month to get them. This time most cans are dented and 3 had busted and were a complete mess. Still have 3 stars since our first round came fine, we will see how next month goes."
211,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 26, 2024",3.0 out of 5 stars,It may be a gamble,"Showed up totally destroyed. I believe they got too cold, froze, and burst. The box was literally delivered to me soggy. Because it is food, amazon will also make the return process very difficult. If this happens to you, you will get deflected to cellucor, who will deflect you back to amazon. They're an okay price on sale and a nice change from coffee but understand if they show up busted, you're gonna have to work for your refund."
212,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 13, 2024",3.0 out of 5 stars,Busted,These arrived with 1/4 of the product busted. They stunk so bad from the cardboard box being soaked in the drink it was unreal. I'd rather spend a few $ more & just grab something from the store next time. Lesson learned.
213,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","January 2, 2024",3.0 out of 5 stars,Busted cans,The box showed up soaked with C4 because some cans were busted in transit. Not happy that I wasted money on busted drinks.
214,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","December 16, 2023",3.0 out of 5 stars,not 12 but 11 pack,there where only 11 cans and not 12 as promissed. the packing assembly is failing on promisses.
215,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","December 12, 2023",3.0 out of 5 stars,Value?,"I see the price just went up another 3$
$(32.99 now)
Not sure how this could be considered any sort of value. I will no longer be purchasing C4 due to its ridiculous price tag"
216,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","December 7, 2023",3.0 out of 5 stars,Not all cans are full,Not all the cans were full.
217,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","November 19, 2023",3.0 out of 5 stars,Lemon Starburst,The lemon flavored is OK. So far the strawberry is the best. Unfortunately 3 of the cans arrived busted. I notified the company and they did not respond to me at all.
218,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","November 8, 2023",3.0 out of 5 stars,"Better than average taste, typical sugar free aftertaste","C4 is one of my favorite energy drinks as it offers a great ""lift"" with little ""crash"", but this is one of my least favorite flavors from the Starburst line as it has a nice orange taste it also has the typical sugar free aftertaste that the other flavors don't have. Still for the money, you could do worse than this drink."
219,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","November 2, 2023",3.0 out of 5 stars,Sometimes intense energy,I like the flavors but it messes with my stomach so I’ve had to stop drinking these
220,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 25, 2023",3.0 out of 5 stars,Banged up,I do enjoy the C4 drinks. Mine arrived quite damaged and almost every can was at the point I was unable to open with the tab on top. I had to use some sort of tool to punch out the top to pour in a cup. Luckily they were not punctured but I honestly don’t see how
221,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 17, 2023",3.0 out of 5 stars,Every can had damaged “bubbled” top,"Good price, great taste, all cans were damaged though."
222,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 16, 2023",3.0 out of 5 stars,Energy drinks,"While drinks came in on time, several drinks came in damaged"
223,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 13, 2023",3.0 out of 5 stars,"Poorly packed, but tasty","I caught these at a great deal. I hate paying $2.50-$3.00 each at a gas station, but they taste good.
Only issue with the order was that it was poorly packed and a can was damaged. Unfortunately the damage released the carbon from the can so it was a waste. This is why they get 3 stars.
Note: Value for the money was when I paid $18 for 18 cans."
224,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 9, 2023",3.0 out of 5 stars,"Drinks are great, but not packaged correctly","I purchased the variety that was to include ×6 skittles, ×6cherry Starburst, and ×6 strawberry Starburst... unfortunately it was not packaged correctly and had NO Skittles flavor and subbed for strawberry Starburst. I'll drink them... but getting what I ordered would have been nice."
225,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 4, 2023",3.0 out of 5 stars,"Delicious, but shipments are usually late or don’t arrive at all","I’m addicted to the orange flavor and have one can every morning. I’ve had MANY types of energy drinks, but this has been my favorite. Some of the other flavors can be very sweet tasting, but the orange is just right.
I did the subscribe and save option, but shipping is HORRIBLE. It’s been “Running late” pretty much every time and many times it doesn’t show up at all. I have 4 shipments currently “on the way” and 3 of them Amazon is suggesting I request a refund for. I tried a one time shipment to fill the void of all the missed subscribe and save shipments - it was to arrive “same day” between 10A- 3P. It’s already been delayed twice. Extremely unreliable delivery."
226,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","October 3, 2023",3.0 out of 5 stars,Love product..delivery sucked,"Upon opening my front door to get my C4 package, noticed a large plastic bag around my box. As I opened the bag found box soaking wet. One if the cans had broken open and sprayed all over my whole order."
227,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 27, 2023",3.0 out of 5 stars,"The product taste good, packaging and delivery was awful. Punctured cans, wet package.",This is a good-tasting energy drink. No aftertaste. It is definitely a pre-workout drink. I made the mistake and sipped on it throughout the day and was up all night. I finally fell asleep at 430 a.m.
228,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 25, 2023",3.0 out of 5 stars,Busted cans,It was a good sale price but had several busted cans from either heat or shipping probably couple in each case
229,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 22, 2023",3.0 out of 5 stars,Weird....the one with 10 calorie seems has more boost?,"The zero-cal edition seems ""weaker"" compared to its bigger brother-> the same flavor but with 10 calories. Since this one doesn't have the ""Oohmph"" effect when it kicks in. But still tasted very Strawberry Starburst! Love the taste 100%"
230,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 18, 2023",3.0 out of 5 stars,Not bad for the discount,Tastes decent
231,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","September 2, 2023",3.0 out of 5 stars,Best tasting energy drink no longer 0 calories,"Didn’t realized until halfway through the pack that these pink starburst drinks are now 10 calories instead of 0… however, no change in taste"
232,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 27, 2023",3.0 out of 5 stars,C4 Can,"Was Not What I thought it would be(Taste), But Works like the rest of the C4's"
233,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 15, 2023",3.0 out of 5 stars,Not 0 calories,"Label on website states that it’s 0 calories however, the cans state it’s 10 calories. We trying to use these for energy while doing intermittent fasting so that it would not break my fast but unfortunately that is not the case. Please have this corrected on the website so that nobody else wastes their money thinking that these can be used during fasting."
234,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12","August 5, 2023",3.0 out of 5 stars,flavor ehhh,"love the cherry one, the lemon not so much"
